Customer ID,First Name,Last Name,Age,Gender,Address,City,Contact Number,Email,Account Type,Account Balance,Date Of Account Opening,Last Transaction Date,TransactionID,Transaction Date,Transaction Type,Transaction Amount,Account Balance After Transaction,Branch ID,Loan ID,Loan Amount,Loan Type,Interest Rate,Loan Term,Approval/Rejection Date,Loan Status,CardID,Card Type,Credit Limit,Credit Card Balance,Minimum Payment Due,Payment Due Date,Last Credit Card Payment Date,Rewards Points,Feedback ID,Feedback Date,Feedback Type,Resolution Status,Resolution Date,Anomaly
7,Joy Hawkins,Elizabeth Quinn,56,Female,Christopher Brown,Steve Valdez,76,Derek Williams,Credit,94.78659844815219,Joel Gates,Bradley Underwood,71,Danny Taylor,Dr. Edward Cohen DDS,9.040066455360046,29.794761125302287,33,37,57.25559268304391,Car,2.4541174799750602,12,Alexander Gilbert,Christina Douglas,66,Gold,58.0409522771435,2.66401068145712,34.88392764032868,David Norman,Sheila Harrell,91,65,Randy Reyes,Suggestion,Pending,Jeffrey Stewart,84
83,Harry Dominguez,Laura Nguyen,27,Female,Heather Gardner,Dennis Kennedy,91,Anthony Smith,Credit,51.36872174725781,Jasmine Smith,Beth Jones,97,Jose Greene,Donald David,78.5455693962359,53.20090842567251,81,6,54.892312288679605,Home,99.24953893017279,52,Amy Garrett,Erin Jones,92,Credit,52.55707730961382,66.19658068904805,31.635683722076507,Victoria Flynn,Eileen Warner,59,33,Harold Valdez,Suggestion,Rejected,Andrew Gallagher,39
67,Michael Marks,Jonathan Hoffman,65,Female,Stacey Pena,Andrew Carr,75,Margaret Williams,Credit,56.21922800867889,Eric Brown,Connie Williams,28,Gilbert Hoffman,Robert Ford,96.99431647434572,97.08603205600566,27,40,78.12313883255108,Personal,65.3558857326003,77,Gabrielle Welch,Kathy Campbell,47,Gold,34.54717363115981,79.1803418087096,54.315180165738276,Jennifer Garner,Brandon Palmer,7,3,Tyler Perez,Praise,Resolved,Juan Tucker,8
67,Ariana Miller,Anna Bradley,24,Other,Brent Nixon,Tammy Pennington,28,William Adkins,Current,95.15840283070729,Charles Martin,Patricia Carpenter,63,Jonathan Mcguire,Steven Beasley,32.55184269067037,87.54092144758374,6,63,50.23440265120946,Personal,69.07827226795075,98,Gary Gates,William Fischer,91,Debit,93.14998941470137,7.824635449250127,1.8489197073938566,Renee Greene,Alan Smith,4,71,Carla Hunt,Praise,Pending,Todd Patrick,73
87,Laurie Lewis,Joshua Hawkins,92,Other,Anthony Johnson,Jesse Maldonado,86,Bryan Gill III,Savings,48.00228994986985,Jessica Hernandez,James Henson,28,Candace Bates,Ronald Sanders,76.43212584937777,99.57410527140013,17,16,28.062763673790922,Home,79.83585319905131,76,Robert Dunn,Joseph Cruz,98,Gold,18.140698384761308,87.35359631647151,51.68577928516827,Jeanne Mitchell,Brandon Proctor,19,94,Kara Barker,Suggestion,Rejected,Theodore Harrison,64
73,Richard Shepherd,Devin Gutierrez,40,Other,Matthew Santiago,Michael Diaz,20,Christopher Gross,Savings,16.931367951167715,Eric Torres,Alicia Beck,10,Eric Garcia,Travis Ibarra,29.93061208149995,48.338519267231945,79,35,88.89357641490008,Personal,83.93959765593482,20,John Rodriguez,Jennifer Larson,59,Debit,7.009203347482041,30.855268223957943,39.4276730465423,Melinda Miller,Matthew Banks,61,16,Cameron Woods,Suggestion,Rejected,Jennifer Dominguez,1
85,Brian Downs,Brendan Welch,55,Female,Julia Mullins,Christina Hull,44,Kayla Carroll,Current,53.39516350011781,Mark Carrillo,Kimberly Miller,42,Michael Wilson,Erica Lee,55.09154347200513,66.70789973565405,19,43,83.21590174175068,Personal,21.561678697540906,5,Joan Smith,Cody Underwood,91,Credit,83.32084977613187,20.77700000897261,44.9240113591299,Samuel Sherman,Daniel White,23,16,Joshua Garza,Praise,Pending,Brittney Jones,54
78,Tyler Yoder,Scott Delacruz,50,Male,Madison Torres,Kimberly Brown,91,Jeffrey Garcia,Savings,76.71034355564352,Christopher Murphy,Jocelyn Anderson,62,Mary Curtis,Sheri Jenkins,4.446562735699392,68.22164181039196,83,86,32.989061209433274,Home,17.74512099195041,12,Jared Cole,Perry Rice,11,Gold,82.73825299643896,70.02365457959328,36.26116211842225,Hunter Nguyen,Kristina Kemp,96,76,Kenneth Lowe,Complaint,Pending,Marc Maynard,92
47,Jamie Osborn,Alexa Wallace,81,Other,Gilbert Ingram,Nancy Knox,73,Brittany Jackson,Credit,86.95566576503475,Donna Harrington,Kristine Alvarado,44,Mary Ortega,Bradley Gonzales,87.21676391081304,73.36026097487593,22,38,63.37950454857548,Car,21.03886775684078,18,Kelly Snyder,Patricia Hobbs,46,Debit,26.892037455797144,88.32136901648526,30.72598999408884,Samuel Beltran,Ashley Johnson MD,62,26,Peter Lee,Praise,Rejected,Michael Spencer,80
11,Kimberly Gardner,Ryan Moss,12,Other,Zachary Chavez,Tina Berg,87,Gavin Davis,Credit,62.76551800162952,James Ramos,Jacob Fletcher,84,Guy Bowers,Dr. Brian Bailey,4.899161102847667,22.836355803112248,49,13,50.962267957592324,Home,8.793359369023964,62,Kenneth Knight,Sherry Hicks,67,Gold,28.838059908176458,61.07001904724995,86.71643348671239,Joseph Phillips,Alexis Duncan,8,56,Jonathan Wells,Complaint,Pending,Kristin Clark,54
27,Kyle Oneal,Phillip Huynh,17,Female,Paul Ward,Diane May,63,Robert Moore,Credit,30.237352634859544,Jennifer Cruz,Kelsey Bowen,17,Anthony Mitchell,Tracey Sullivan,36.06219372588356,93.79022865067647,76,25,55.22618855966397,Car,96.64197846975551,96,Daniel Jackson,Joshua Brewer,10,Debit,13.257250637930001,94.36578825181806,14.109904981159193,Debbie Paul,Richard Miller,61,88,Justin Robinson,Suggestion,Rejected,Andrew Willis,11
10,Suzanne Santana,Karen Le,58,Male,Brett Bowers DVM,Michael Lucas,81,Jeremy Harrison,Savings,9.872693500565545,Ronald Moore,Brian Hall,65,Kathryn Schwartz,Greg Silva,69.13311198917269,29.279982311602122,5,20,34.738212974384105,Home,64.36097133489278,9,Paula Henson,Walter Santos,62,Gold,9.730193529688737,94.93832139799254,51.21954387901809,Kyle Gibson,Andrew Ray,88,86,Dustin Hernandez,Complaint,Rejected,Janice Villarreal,57
52,Tina Ward,Robert Finley,86,Other,Andrea Johnson,Angela Gomez,31,Megan Stein,Savings,36.12470768430622,Carol Yoder,Jenna Powell,73,Jessica Murphy,Kimberly Hunt,63.67954627274909,39.84084542955404,91,70,32.19969605232441,Home,62.08467949186916,68,Eric Williamson,Karen Ayala,7,Debit,22.820863031995685,82.16160057268942,52.0054856717549,Monica Diaz,Nicole Foster,52,62,Ronald Snyder,Suggestion,Pending,Daniel Kane,14
64,Joseph Barton,Zachary Dennis,65,Male,Steven Perkins,Alexis Gomez,19,Jason Franklin,Current,34.55168587351427,Scott Freeman,Robert Anderson,82,Chelsea Smith,Shawn Torres,38.73109934463284,8.854126101304896,36,76,77.7343539066205,Home,40.222674632556405,47,Jimmy Collins,Erin Miles,90,Debit,19.000095200923518,96.16263097359133,85.74190730032107,Justin Ray,Jeffrey Pope,41,96,Brenda Morgan,Complaint,Resolved,Jessica Flores,55
99,Curtis Wise,Thomas Kelly,99,Male,Desiree Ashley,Tamara Simmons,5,Allison Lyons,Savings,3.2433746715837204,Gary Nelson,Jacob Rodriguez,53,Sarah Lara,Katherine Ramos,15.992007180080124,39.39179908142672,91,25,37.99788606498408,Home,6.939459359247426,84,Victoria Clark,Steven Gonzales,2,Debit,97.3161987517706,2.702646841162438,53.27431104746362,Miss Andrea Brown,Sandra Patterson,93,8,Christopher Sanchez,Suggestion,Resolved,Daniel Clayton,78
62,Mr. Jeffrey Lam,James Eaton,22,Male,Joshua Martinez,Tina Becker,93,Marie Reed,Savings,40.33891770028593,Aaron Compton,Jamie Salinas,5,Brittany Castaneda,Jessica Palmer,19.974511821412808,65.7369176372119,99,92,36.80689338825465,Car,54.04652231582672,66,Troy Pacheco,Kimberly Smith,85,Gold,74.9365709312112,17.187501969425718,42.522452279793264,Lindsay Walker,James Hernandez DDS,25,74,Jessica Harrell,Complaint,Resolved,Crystal Castro,67
95,Jennifer Munoz,Elizabeth Madden,98,Female,Shawn Ellis,Robert Pearson,58,Jacob Ramirez,Credit,82.6208922727553,Rebecca Martinez,Mary Morris,68,Jill Zimmerman,James Willis,18.352512187331378,28.116085814930575,38,25,7.912593858562721,Car,97.46071452158887,35,Roberto Hall,Adam Gregory,6,Debit,11.977786696749162,7.483662709219937,12.033211558994362,Stephanie Walker,Sandra Stark,35,99,Joe Poole,Complaint,Resolved,Victoria Castaneda DVM,59
94,Rachel Gonzalez,Jacob Williams,34,Other,Catherine Porter,Andrea Garcia,75,Kent Jacobs,Current,4.746415071823325,Elizabeth Todd,Lisa Smith,28,Christine Hansen,Julie Ferguson,41.778361922088315,77.58778772381642,89,75,94.53734293829183,Home,65.073887136128,57,Charles Roberts,Ian Wade,50,Gold,80.35046857181325,17.593931217776568,21.437362242887936,Richard Gardner,Aaron Williams,36,79,Rachel Humphrey,Praise,Resolved,Kelly Hall,93
86,Samantha Bates,Eric Mejia,48,Male,Casey Thomas,Casey Walker,38,Terri Ibarra,Current,22.701787691959257,Daniel Velez,Christopher Jackson,91,Alejandro Jordan,Carly Flores,63.17240411779454,65.01913916285726,70,77,15.50408711428073,Home,83.82060630995305,45,Tonya Moore,Jennifer Anderson,33,Gold,16.893821065142955,31.251701913340515,99.73837252069939,Rebekah Nelson,Karen Gibson,24,11,Laura Smith,Praise,Pending,Sharon Huang,52
76,Amanda Roth,Jeremy Hall,78,Other,Jacob Carrillo,Shawn Roy,27,Jordan George,Savings,21.696019787243813,Seth Logan,Monique Haley,37,Scott Williams,Luke Ballard,88.25094362544147,70.67802063141568,84,62,80.06518188706261,Personal,82.80895272985616,88,Ronnie Hunter,Todd Davenport,21,Gold,25.369598733654552,17.733545784444644,29.139199593782152,Robert Jackson,Christina Jones,97,73,Victoria Rodriguez,Complaint,Pending,Jeffery Foster,40
15,Joseph Harris,Andrew Grant,82,Female,Mark Wilson,Kevin Stewart,55,Peter Adams,Savings,88.19985982032074,Tim Wilson,Edward White,48,Margaret Lee,Molly Miller,7.147439357210652,66.44070129625122,48,29,99.140778792412,Home,81.45675347945718,57,Taylor Stein,Olivia Diaz,97,Debit,2.7992363224283126,83.41018540514267,49.33677668128963,Anne Bailey,Jared Merritt,41,40,Victoria Clark,Complaint,Resolved,Donald Myers,60
4,Lori Sims,Katelyn Palmer,91,Male,Frank Wolfe,Dr. David Walters,34,Samuel Bell,Current,38.48952222070349,Jamie Mcintyre,Melissa Munoz,52,Victoria Turner,Robert Hardy,47.533734615613106,81.22158690845612,76,47,80.97442817961826,Personal,88.88475533525374,66,Daniel Hughes,Nicole Carson,2,Credit,24.97775772372116,25.180157159469,49.025817339839335,Lauren Foster,Matthew Woods,55,15,Nancy Harris,Complaint,Rejected,Jesus Long,86
99,Sandra Esparza,Carly Meyer,79,Other,Jonathan Hardy,Andrew Jones,68,Jessica Miller,Savings,3.2013334508265143,Patrick Madden,Stacy Hughes,90,Trevor Carpenter,Alexis Delacruz,92.75268723283682,72.38300985771696,87,18,13.016827348457948,Car,6.373555343923754,79,Melissa Mercado,Katherine Perez,27,Gold,86.82400470611476,98.34419579716787,41.213403620163085,Ashley Casey,Stephanie Moore,25,14,Nicholas Harvey,Complaint,Pending,Robert Hogan,43
48,Rachel Evans,Kimberly Watkins,27,Other,David Davis,Mark Wong,38,Jenna Webb,Savings,74.35650267516863,Ashley Campbell,Monica Alexander,45,Brenda Peterson,Joseph Lynch,37.5958579149878,45.108473357812215,11,66,90.70055507919677,Personal,53.661728181242104,98,Brian Durham,Nicole Higgins,75,Debit,44.42158806468355,57.83317489535603,97.06324575273504,Adam Daniels,Benjamin Jordan,30,61,Nathaniel Hess,Suggestion,Resolved,Ashley Farmer,17
80,Daniel Torres,Amanda Chen DDS,45,Female,Erica Combs,Samuel Hall,36,Kimberly Harris,Current,86.72450441054175,Robert Fox,Michelle Walters,13,Regina Smith,Ryan Stephens,2.7775907395615627,33.29022843135221,21,97,8.985055287170258,Home,46.50822536523275,82,Kevin Andrade,Taylor Crane,27,Debit,83.99956946352653,6.193558112043261,79.93471757241223,Victoria Meadows,Kara Carrillo,95,91,James Jackson,Complaint,Resolved,Charles Casey,85
12,Lindsay Lawrence,Peggy Madden,14,Other,Paul Parker,Christopher Vargas,52,Kathryn Le,Savings,14.76832025333132,Jake Carpenter,Victoria Patterson,31,Ronnie Perez,Brian Alvarez,22.989292319777956,4.993019705937716,80,68,34.61663598686715,Personal,40.88647467990381,69,Craig Harris,Debra Melendez,3,Credit,92.26702211524325,48.97142932613393,90.26658691929198,Andrew Marshall,Heather Heath,3,48,Ronald Kim,Complaint,Pending,John Sweeney,85
66,Erika Lane,Lisa Weiss,86,Male,Jeanette Hudson,Jill Dean,28,Brianna Ford,Credit,34.200717974775564,Andrea Larsen,Jennifer Garcia,27,Pamela Woods,James King,82.38392367988351,38.39160096051893,56,50,18.213190593387722,Car,69.91968418967538,31,Carla Harper,Elaine Aguirre,63,Gold,60.85866875979366,41.44536836475557,40.9862196483387,Connie Flores MD,Connie Price,56,96,Edward Cervantes,Complaint,Rejected,Shirley Simpson,88
62,Melissa Hughes,Andrew Arnold,23,Female,Kevin Porter,Veronica Reilly,61,Natalie King,Current,23.59437142524344,Benjamin Russell,Robert Olson,43,Tara Mitchell,Larry Reyes,2.0952733023628753,14.356016663871896,99,71,51.20362321979507,Home,83.24459828841255,30,Yvonne Wallace,Jay Hamilton,98,Gold,17.54341151790305,39.17807161596845,14.25446959388632,Morgan Simmons,Tanya Collins,53,74,Christopher Benton,Suggestion,Rejected,Terri Morgan,9
41,Marco Rogers,Luis Wheeler,91,Other,Julie Robinson,Anthony Sutton,84,Julie Hurley,Credit,87.46596833633093,Aaron Brown,Jennifer Ruiz,68,Derek Wilson,Cory Cardenas,57.395654907622145,40.54610306284214,15,39,15.907156041160855,Home,53.03610477105276,45,James Pugh,Anthony Galloway,45,Debit,41.861243364221295,33.01746082309644,52.89594456946577,Jamie Perez,Christopher Newman,60,13,Aaron Austin,Complaint,Pending,Jay Palmer,7
52,Roberto Simmons,Samantha Ray,14,Other,Lisa Roberts,Daniel Richards,94,Ryan Jones,Current,35.859543980872985,Robert Nguyen,Jared Martin,1,Adriana Mendoza,Cassandra Warren,7.268168419616932,55.80221013179064,13,47,87.84918841525523,Personal,82.66647293011584,86,Jonathan Wilson,Samantha Carey,25,Credit,55.62595244850496,7.688460041882157,32.17341523938042,Mariah Bradley,Donald Rowe,55,3,Jeffrey Carson,Complaint,Pending,Jonathan Scott,52
97,Brian Robinson,Melissa Fisher,87,Other,Taylor Hughes,Marco Murillo,54,Michelle Russell,Savings,20.43583734940096,Suzanne Young DDS,Kurt Davis,95,Daniel Peters,Amy Clements,21.302317983420576,99.16505613404858,86,53,61.112539177425695,Car,38.07919933754495,52,Robert Oliver,Michele Thompson,64,Gold,28.99181769356363,64.34152760888786,30.437130177194934,David Phillips,David Hill,93,52,Daniel Walls,Suggestion,Pending,Cristina Morgan,3
90,Jenna Luna,Clinton Smith MD,95,Other,Mark Gentry,Jill Young,30,Monica Lopez,Savings,12.794122856460882,Janice Kline,Joseph Stout,24,Stephen Glenn,Erika Campbell,92.01677244970759,76.60408718141377,16,48,30.917803065589762,Home,12.99222025850091,14,Jacqueline Gray,Dr. Matthew Tucker MD,71,Credit,1.2380225571930068,11.060507229226141,90.0096295141135,Mark Goodman,Jessica Medina,66,71,Ray Li,Praise,Rejected,Jeffrey Andrews,18
92,Donald Green,Sydney Perez,60,Male,Stacey Hanson,Guy Johnson,84,Tanya Hull,Savings,74.39644464457825,Danielle Ramsey,Melissa Whitney,45,Rodney Evans,Roger Petty,93.46005429877602,41.95372316449475,98,81,63.39086728250456,Car,67.19969785609672,67,Charles Dean,Peter Mcdaniel,88,Gold,49.53519989844192,15.262649351432048,41.75282377536982,Patrick Johnson,Belinda Chavez,42,66,Tyler Wood,Suggestion,Resolved,Shelby Johnson,59
16,Belinda Garcia,Samantha Phillips,6,Female,Katrina Thomas,Meagan Schroeder,66,Tammy Foster,Current,58.97490298738535,Nicholas Parker,Samantha Davis,40,Maria Morgan,Philip Blevins,66.59078503072418,49.81481458340375,49,31,76.51344388470149,Home,54.44434275223795,14,Scott Silva,Jennifer Dunn,63,Debit,43.69291510826061,64.13030329654318,1.0940034156922525,Kenneth Guzman,Barbara Thompson,45,66,Lisa Schwartz,Complaint,Rejected,Heather Nelson,77
59,Sarah Chandler,Michelle Alexander,18,Female,Madison Porter,Michele Miller,90,Rebecca Mccoy,Credit,48.886170528182916,Ana Garcia,Robert Simmons,40,Anthony Thompson,Theresa Jones,59.13802112920811,79.67918584983136,75,96,94.51188216572761,Car,74.84412909068544,70,Darlene Allen,Robin Jimenez,79,Debit,83.74552702735798,13.917861699397196,72.89099770208969,Nicole Hunter,Marcus Mullen,26,83,Holly Johnson,Praise,Pending,Kimberly Stevens,76
77,Dr. Gary Chen Jr.,Erin Taylor,85,Other,Stacey Campos,Judith Cook,6,Nancy Booth MD,Savings,88.26792697532221,Julie Ware,Billy Smith,86,David Marks,Mary Allen,11.075247994533902,83.62533207510974,37,76,83.52086770911214,Car,14.768606308841383,31,Bridget Hanson,Carolyn Wong MD,76,Gold,15.661186657268289,46.99293795399468,2.5754272112071557,Joel Noble,Maria Moore,55,11,Jacob White,Praise,Resolved,Edward Brandt,83
92,Susan Ramsey,Jamie Alvarado,26,Other,John Wiley,Chad Salinas,1,Elizabeth Hill,Credit,72.58191572005842,Susan Winters,Mr. Kevin Lopez,13,Kristin Howard,Adam Summers,12.468924879312153,68.4515407632008,49,25,79.99750980463051,Personal,71.76767705630243,66,Mary Nunez,Patricia Morgan,68,Credit,89.57687568130434,78.22298741447773,9.797201159951967,Amy Gonzalez,Kari Brady,91,40,Miguel Anderson,Praise,Pending,Tiffany Adams,44
7,Antonio Garcia,Dr. Dana Hudson,22,Other,Katherine Phillips,Jeremy Mclaughlin,26,Bethany Stanley,Savings,95.69559085972188,Jennifer Scott,Dr. Kevin Santos,52,Emily Smith,William Anderson,93.22783312950847,68.42106732219577,70,55,7.969564071718321,Personal,67.50864715081731,68,Charles Miller,Stephen Saunders,42,Debit,78.92009859774409,16.649739008313652,88.63539451292215,Brian Downs,Mark Miller,64,33,Christina Lester,Complaint,Pending,Lisa Campbell DDS,26
47,Nicole Crawford,Brenda Santos DVM,17,Female,Alexandra Whitaker,Michael Gomez,90,Matthew Pittman,Credit,36.43632645043201,Jessica Cohen,Christina Fisher,72,Erica Abbott,Timothy Hall,2.9530573180857504,94.90455722065062,80,85,74.59861973018262,Home,12.509601586822232,47,Heather Anderson,Michael Mendoza,56,Debit,70.3267461429373,88.19724386851875,59.57338200505545,John Fox,Katherine Wagner,83,2,Benjamin Benson,Praise,Rejected,Rhonda Carlson,73
2,Krystal Davis,Kyle Marquez,32,Other,Daniel Lopez,Jeanette Meyers,52,Jennifer Cox,Current,23.9822174235488,Eric Johnson,Teresa Beasley,84,Daniel Singh,Frank Berry,94.0318090308316,73.54424237290834,67,58,64.65180723833603,Car,68.59118416732379,98,Kevin Hill,Teresa Kennedy,17,Credit,82.92313282186456,1.5132407988196923,40.71605822018318,Jennifer Key,Michelle Page,31,12,Richard Patel,Complaint,Pending,Trevor Chung,33
70,Dustin Rivera,Austin Casey,41,Other,Joseph Johnson,Melissa Brown,29,Carrie Villanueva,Credit,66.72070313841382,Joseph Haynes,Dean Reed,94,David Cabrera,Monica Mathis,33.39257738032942,75.48326231124877,50,13,2.553054619689835,Personal,35.99562672072396,2,Chelsea Kelly,Patricia Miller,97,Gold,41.34475297076434,89.37859270682884,43.09874509837438,Mandy Mitchell,Nathan Phillips,28,77,Deanna Haley,Suggestion,Pending,Kristopher Carr,18
30,Holly Johnson,Jonathan Tapia,59,Male,Bradley Rivera DDS,Kimberly Garcia,79,Susan Parker,Credit,14.904943525404269,Katie Pratt,Darlene Harris,76,Grace Cook,Nicholas Johnson,8.866560793951738,16.4293709874781,82,97,70.29796179278792,Personal,49.91995447734287,10,Stephen Spencer,Danielle Phillips,34,Debit,50.21556464403249,45.17671242464103,61.172157846315166,Peter Miller,Cynthia Miller,62,30,Devin Martinez,Suggestion,Pending,Raymond Torres,82
75,Linda Pena,Sabrina Riley,30,Female,Margaret Lowery,Matthew Guzman,84,Melissa Miller,Savings,95.61712095322245,Ashley Reyes,Matthew Anderson,41,Elizabeth Hall,Kenneth Simmons,44.19367207567513,99.08692236316014,10,43,44.216503213655706,Home,75.12364089998165,30,David Harris,Jennifer Spears,39,Debit,62.50124115409061,34.71730440387391,78.79612475576698,Patrick Hill,Michael Lewis,78,45,Erika Hill,Praise,Rejected,Alyssa Vasquez,67
68,Miguel Moore,Glenda Smith,16,Male,Charles Thomas,Summer Smith,28,Michelle Ortiz,Current,39.788492148641495,Christy Brown,Emily Mejia,80,Michael King,Lynn Perry DDS,94.3876463544626,10.521519341845705,47,33,54.693061079866155,Home,91.64799199047798,71,Paul Thompson,Jared Le,84,Debit,15.372928359055749,95.69178431735097,52.504706042043104,Danielle Rose,Nicholas Edwards,48,92,Johnny Mcintyre,Complaint,Resolved,Micheal Wright,99
92,Steven Gray,Dawn Huff,70,Male,Gregory Houston,Michael Jenkins,88,Christine Baker,Current,10.97286141550221,Charles Hines,Theodore Silva,93,Brady Sanders,Rita Roberts,7.409486092446538,54.1196035738364,71,84,61.79544507617763,Personal,28.801006775416877,80,Alison Lee,Melvin Ward,84,Debit,60.656130657808006,92.16538015924131,50.49502014825948,Anthony Henry,Christopher Perez,51,32,Miss Christine Martin,Complaint,Rejected,Leslie Washington,60
13,Katie Cox,Sarah Tate,95,Male,John Marsh,Jerry Jones,6,Nancy Moreno,Current,31.784756347000535,Valerie Norris,Brian Williams,81,Nancy Rosales,Kristin Ford,54.14867351863689,58.28369333754608,81,86,27.269023645789353,Home,72.67706886370685,20,Samantha Klein,Michelle Lopez,66,Debit,25.734370570696075,48.91928880479056,73.02439365965515,Donna Snow,Dennis Hernandez,59,84,Christopher Gutierrez,Praise,Pending,Miguel Jordan,31
27,Andrea Walker,Joseph Young,13,Other,Margaret Mitchell,Jody Yates,39,John Nguyen,Savings,7.073212856282195,James Sandoval,Donald Perry,94,Charles Ramirez,Jill Barber,61.2954316378104,62.85694765538277,75,15,53.57234081486396,Car,37.688300165207174,20,Virginia Paul,Nancy Vasquez,78,Debit,47.862809400441144,7.128547794930776,63.62655603405787,Matthew Harris,Kelly Thompson,92,91,Robyn Garcia,Praise,Pending,Nicholas Benjamin,58
17,Crystal Garcia,James Wyatt,37,Female,Aaron Weeks,Rachel Sawyer,4,Karla Bishop DDS,Credit,73.10429078409324,William Yates,Nathan Martin,17,Sandra Bishop,Dr. Brandon Schneider,23.895671424716294,31.473337063271757,26,31,83.59773245968482,Car,69.57596980280476,28,Bruce Davis,Kevin Smith,99,Gold,72.76524469164873,22.830598544115805,15.405394904714893,Tyler Bowman,Megan Yates,53,74,Jennifer Bell,Complaint,Pending,Taylor Green,59
17,Mark Ross,Benjamin Adams,22,Male,Brandon Mckinney,Sherry White,77,Heather Gibson,Credit,3.4513227872798518,Sarah Davis,Melissa Stevens,90,April Simpson,Kirk Hale,61.059424289312055,56.65492299751753,38,21,81.19746872057101,Home,91.64824123376232,87,Jesus Vasquez,Jordan Decker,85,Credit,28.73844446737857,33.04602785663616,15.902017581161271,Edwin Phillips,Mary Powell,90,57,Mike Cox,Suggestion,Pending,Louis Miller,78
46,Karen Boyd,Brian Johnson,8,Female,Larry Reyes,Michelle Jackson,61,Lisa Garcia,Savings,69.742492620834,Mr. Daniel Lopez MD,William Allen,2,Kim Myers,Maria Pierce,11.582767008052926,61.956557629476634,79,53,31.837300307126693,Personal,35.06291528353876,91,Karen Flores,John Rodriguez,83,Gold,49.709626609764996,51.534983027187145,14.58383846115641,Robert Ford,Pamela Ryan,1,34,Mrs. Jodi Farmer,Complaint,Pending,Kelly Rollins,96
1,Lori Sims,Benjamin Walsh,46,Other,Dustin Gordon,Chelsea Reyes,73,Luke Mccall,Credit,24.29009256219889,Carolyn Cummings,James Taylor,36,Sara Collins,Robert Lewis,12.986654889626113,55.482550392327745,14,46,87.59530610102718,Personal,42.39457356773392,17,Amanda Davis,Aaron Cobb,48,Credit,68.75021125722483,24.370323763979872,53.69294036461056,Julie Parker,Andrew Wilson,49,79,Debbie Donovan,Praise,Rejected,Jennifer Miles,14
73,Brenda Craig,Donald Ruiz,83,Female,Timothy Robinson,Tara Martin,55,Marcus Erickson,Current,83.49518099349437,Jesse Allen,Kimberly Deleon,64,Rachel Bradley,Teresa Nelson,80.61615273864393,33.07331406098792,47,89,21.557777960343977,Home,2.945563216166694,71,Ian Ballard,Krystal Davis,17,Credit,93.34773616851011,38.495514537257954,22.58916174275153,Taylor Krueger,Lori Mccoy,51,66,Meredith Kline,Praise,Resolved,Casey Foley,60
38,Yvette Brown,Thomas Brown,94,Female,Jessica Sparks,Shane Sanchez,97,Anthony Mcdonald,Savings,54.518453187096675,Sarah Hull,Ryan Warren,17,Elizabeth Walter,Leah Massey,99.61689454827759,82.21754590009144,24,57,64.82850781388298,Personal,1.3604331814999167,48,Stephen Butler,Steve Salas,17,Credit,43.61185161450671,49.9598478267712,61.32759436329957,Miranda Evans,Luis Sanchez,38,77,Brad Fox,Praise,Resolved,Kayla Smith,24
18,Michelle Edwards,Cynthia Dudley,45,Female,Daniel Mendez,Jacqueline Bauer,32,Teresa Morgan,Savings,44.365933966511264,Carrie Sharp,Cheryl Jenkins,14,Haley Chapman,Jasmine Nguyen,62.19383540861956,76.27514494345719,21,56,59.89925279514001,Personal,38.15100124450976,11,Travis Cunningham,Brittney Hall,75,Credit,21.531157561579448,78.86699058780835,20.09965463657829,Melissa Salinas,Mariah Webb,79,57,Rebecca Smith,Suggestion,Rejected,Lydia Ferguson,87
64,Tiffany Gates,Gregory Richardson,75,Other,Kimberly Brown,Rachel Harmon,32,Gavin Alvarez,Current,54.74920281305765,Jason Johnson,Maria Greer MD,35,Anthony Davis,Cynthia Collins,62.569554677719765,36.54168947407218,86,42,54.60158400914794,Personal,38.906601576241826,54,Stephen Kim,Mrs. Jessica Graves PhD,30,Debit,93.13147594844848,44.66206372057702,84.25371735014897,Mr. Ian Wallace MD,Angela Clark,13,79,Shannon Franklin,Complaint,Pending,Penny Sloan,4
70,Tamara Sullivan,Victoria Doyle,92,Other,Jack Price,Clifford Solomon,4,Michael Rhodes,Savings,91.15504261069562,Patricia Buck,Veronica Harvey,76,Brian Butler,Emily Stewart,43.688369810345414,14.769141543518753,83,32,84.20744424310504,Personal,85.39660901316772,45,Mark Rodriguez,Dr. Bradley Davis,66,Debit,35.05834897270973,11.92966352996523,88.3708967580878,Joseph King,Brian Bell,13,58,Mackenzie Smith,Complaint,Rejected,Jessica Wallace,39
6,Laura Khan,Sara Francis,48,Female,Michael Franklin,Jaclyn Miller MD,98,Christopher Christensen,Current,79.38847925845954,Brian Gill,Julie Miller,65,Cynthia Rangel,Ronald Ali,81.7146980139382,94.54468266416436,59,77,5.656451822983397,Personal,63.42978137154963,99,Jessica White,Jennifer Jackson,62,Credit,16.310565415042092,27.558787840109623,58.91552938267535,Brandon Evans,Sonya Bradshaw,56,61,Bridget Palmer,Complaint,Pending,Jon Nguyen,94
